Symbol,company_name,Industry
FETM,Fentura Financial Inc,Financials
RAIFY,Raiffeisen Bank International AG,Financials
BRK/A,Berkshire Hathaway Inc,Financials
PBAM,Private Bancorp of America Inc,Financials
COSO,CoastalSouth Bancshares Inc,Financials
IROQ,IF Bancorp Inc,Financials
TRV,Travelers Companies Inc (The),Financials
ASB,Associated Banc-Corp,Financials
MA,Mastercard Inc,Financials
APAM,Artisan Partners Asset Management Inc,Financials
FBSI,First Bancshares Inc,Financials
RAND,Rand Capital Corp,Financials
AVVIY,Aviva PLC,Financials
FINW,Finwise Bancorp,Financials
BKU,BankUnited Inc,Financials
MAIN,Main Street Capital Corp,Financials
SSBK,Southern States Bancshares Inc,Financials
ORI,Old Republic International Corp,Financials
BSVN,Bank7 Corp,Financials
PRK,Park National Corp,Financials
TRMK,Trustmark Corp,Financials
VIRT,Virtu Financial Inc,Financials
SFBC,Sound Financial Bancorp Inc,Financials
EZPW,EZCORP Inc,Financials
CFOK,Community First Bancorporation,Financials
UMBF,UMB Financial Corp,Financials
AMIGY,Admiral Group PLC,Financials
FMBH,First Mid Bancshares Inc,Financials
GBDC,Golub Capital BDC Inc,Financials
SSSS,Suro Capital Corp,Financials
USCB,USCB Financial Holdings Inc,Financials
HTBI,HomeTrust Bancshares Inc,Financials
MMC,Marsh & McLennan Companies Inc,Financials
BXSL,Blackstone Secured Lending Fund,Financials
NECB,Northeast Community Bancorp Inc,Financials
BACHY,Bank of China Ltd,Financials
OBDC,Blue Owl Capital Corp,Financials
ESNT,Essent Group Ltd,Financials
BAM,Brookfield Asset Management Ltd,Financials
BOH,Bank of Hawaii Corp,Financials
VBFC,Village Bank and Trust Financial Corp,Financials
PYFRF,Payfare Inc,Financials
TCBS,Texas Community Bancshares Inc,Financials
BNPQF,BNP Paribas,Financials
SLM,SLM Corp,Financials
LSAK,Lesaka Technologies Inc,Financials
NRDBY,Nordea Bank Abp,Financials
CPF,Central Pacific Financial Corp.,Financials
IBTN,InsCorp Inc,Financials
RWCB,Redwood Capital Bancorp,Financials
BSRR,Sierra Bancorp,Financials
WMPN,William Penn Bancorp,Financials
BNPQY,BNP Paribas,Financials
ARBV,American Riviera Bancorp,Financials
BFIN,BankFinancial Corp,Financials
LNKB,LINKBANCORP Inc,Financials
NTB,Bank Butterfield & Son Ltd,Financials
PRI,Primerica Inc,Financials
RNR,RenaissanceRe Holdings Ltd,Financials
CION,CION Investment Corp,Financials
CFG,Citizens Financial Group Inc,Financials
MKL,Markel Group Inc,Financials
WD,Walker & Dunlop Inc,Financials
AGM,Federal Agricultural Mortgage Corp.,Financials
HBAN,Huntington Bancshares Inc,Financials
USB,U.S. Bancorp,Financials
NASB,NASB Financial Inc,Financials
PAGS,PagSeguro Digital Ltd,Financials
ONB,Old National Bancorp,Financials
SNV,Synovus Financial Corp.,Financials
IBN,Icici Bank Ltd,Financials
FFBW,FFBW Inc,Financials
GBNY,Generations Bancorp NY Inc,Financials
AGESY,Ageas SA/NV,Financials
FNWD,Finward Bancorp,Financials
BOTJ,Bank of the James Financial Group Inc,Financials
MBWM,Mercantile Bank Corp,Financials
ESGR,Enstar Group Limited,Financials
AAVMY,ABN AMRO Bank NV,Financials
RDN,Radian Group Inc,Financials
WBBW,Westbury Bancorp Inc,Financials
CBAN,Colony Bankcorp Inc,Financials
GLAD,Gladstone Capital Corp,Financials
TSLX,Sixth Street Specialty Lending Inc,Financials
CNO,CNO Financial Group Inc,Financials
HSBC,HSBC Holdings PLC,Financials
SCGLY,Societe Generale Group,Financials
RY,Royal Bank of Canada,Financials
DBOEY,Deutsche Boerse AG,Financials
TCBX,Third Coast Bancshares Inc,Financials
FBK,FB Financial Corp,Financials
HMNF,HMN Financial Inc,Financials
COFS,ChoiceOne Financial Services Inc,Financials
AROW,Arrow Financial Corp,Financials
OVCHY,Oversea-Chinese Banking Corp Ltd,Financials
PFC,Premier Financial Corp,Financials
OPY,Oppenheimer Holdings Inc,Financials
JHG,Janus Henderson Group PLC,Financials
SPGI,S&P Global Inc,Financials
SLRC,SLR Investment Corp,Financials
BAP,Credicorp Ltd,Financials
TRTX,TPG RE Finance Trust Inc,Financials
UVE,Universal Insurance Holdings,Financials
MITT,AG Mortgage Investment Trust Inc,Financials
CM,Canadian Imperial Bank of Commerce,Financials
SGBLY,Standard Bank Group Ltd,Financials
ACT,Enact Holdings Inc,Financials
LSBK,Lake Shore Bancorp Inc,Financials
SVNLY,Svenska Handelsbanken,Financials
XBOTF,Tokens.com Corp,Financials
WTW,Willis Towers Watson plc,Financials
OTTW,Ottawa Bancorp Inc,Financials
MLYBY,Malayan Banking Berhad,Financials
CNOB,ConnectOne Bancorp Inc,Financials
CSHX,Cashmere Valley Bank,Financials
ENVA,Enova International Inc,Financials
ZFSVF,Zurich Insurance Group AG,Financials
BY,Byline Bancorp Inc,Financials
FCFS,FirstCash Holdings Inc,Financials
CNS,Cohen & Steers Inc,Financials
LRFC,Logan Ridge Finance Corp,Financials
BLK,BlackRock Inc,Financials
CIOXY,Cielo SA,Financials
TRIN,Trinity Capital Inc,Financials
UNM,Unum Group,Financials
OMF,OneMain Holdings Inc,Financials
FSEA,First Seacoast Bancorp Inc,Financials
ARCC,ARES CAPITAL CORPORATION,Financials
AMK,AssetMark Financial Holdings Inc,Financials
ZURVY,Zurich Insurance Group AG,Financials
MQBKY,Macquarie Group Ltd,Financials
MTB,M&T Bank Corp,Financials
PPERY,PT Bank Mandiri (Persero) TBK,Financials
CINF,Cincinnati Financial Corp,Financials
BLHK,BlueHarbor Bank,Financials
FCAP,First Capital Inc,Financials
SCBFY,Standard Chartered PLC,Financials
IBOC,International Bancshares Corp,Financials
CBFV,CB Financial Services Inc,Financials
ACTG,Acacia Research Corp,Financials
BKRIY,Bank Of Ireland Group Plc,Financials
MFIN,Medallion Financial Corp.,Financials
MS,Morgan Stanley,Financials
GBLI,Global Indemnity Group LLC,Financials
AIHS,Senmiao Technology Ltd,Financials
